0.00113163	-1.39626	-0.785398	0	-2.18166	0	1.39626
0.00213162	-1.39576	-0.785392	-0.000259	-2.18165	-0.000226	1.39626
0.00313162	-1.39429	-0.785381	-0.001013	-2.18162	-0.00086	1.39624
0.00413162	-1.39193	-0.785373	-0.002209	-2.1816	-0.001818	1.39624
0.00513162	-1.38873	-0.785369	-0.003801	-2.18157	-0.003026	1.39623
0.00613162	-1.38474	-0.785371	-0.005744	-2.18155	-0.004418	1.39623
0.00713162	-1.38002	-0.785381	-0.007997	-2.18153	-0.005942	1.39621
0.00813162	-1.37461	-0.785402	-0.010526	-2.1815	-0.007551	1.3962
0.00913163	-1.36854	-0.785435	-0.013298	-2.18147	-0.009211	1.39618
0.0101316	-1.36186	-0.785482	-0.016282	-2.18144	-0.010891	1.39616
0.0111316	-1.3546	-0.785547	-0.019453	-2.18141	-0.012567	1.39613
0.0121316	-1.34679	-0.785631	-0.022785	-2.18137	-0.014219	1.3961
0.0131316	-1.33847	-0.785736	-0.026257	-2.18133	-0.015832	1.39607
0.0141316	-1.32966	-0.785865	-0.029848	-2.18128	-0.017394	1.39603
0.0151316	-1.32038	-0.786019	-0.033538	-2.18122	-0.018895	1.396
0.0161316	-1.31068	-0.786199	-0.037312	-2.18117	-0.020329	1.39596
0.0171316	-1.30055	-0.786408	-0.041153	-2.1811	-0.021691	1.39592
0.0181316	-1.29005	-0.786647	-0.045046	-2.18103	-0.022977	1.39588
0.0191316	-1.27917	-0.786916	-0.048978	-2.18095	-0.024185	1.39585
0.0201316	-1.26794	-0.787217	-0.052937	-2.18087	-0.025314	1.39581
0.0211316	-1.25639	-0.787551	-0.05691	-2.18079	-0.026365	1.39578
0.0221316	-1.24452	-0.787918	-0.060889	-2.18069	-0.027337	1.39576
0.0231316	-1.23236	-0.788318	-0.064862	-2.18059	-0.028233	1.39573
0.0241316	-1.21992	-0.788753	-0.06882	-2.18049	-0.029053	1.39571
0.0251316	-1.20722	-0.789221	-0.072756	-2.18037	-0.0298	1.3957
0.0261316	-1.19427	-0.789723	-0.076662	-2.18025	-0.030477	1.39569
0.0271316	-1.18109	-0.79026	-0.08053	-2.18013	-0.031086	1.39568
0.0281316	-1.16769	-0.790829	-0.084355	-2.18	-0.031629	1.39569
0.0291316	-1.15408	-0.791432	-0.088129	-2.17987	-0.03211	1.39569
0.0301316	-1.14028	-0.792068	-0.091849	-2.17972	-0.032532	1.3957
0.0311316	-1.12629	-0.792735	-0.095508	-2.17958	-0.032897	1.39572
0.0321316	-1.11213	-0.793434	-0.099102	-2.17943	-0.033208	1.39575
0.0331316	-1.09781	-0.794163	-0.102628	-2.17927	-0.033468	1.39578
0.0341316	-1.08333	-0.794921	-0.106081	-2.17911	-0.03368	1.39582
0.0351316	-1.06872	-0.795708	-0.109458	-2.17894	-0.033847	1.39586
