0.0320768	-1.1123	-0.795836	-0.099119	-2.18543	-0.0331	1.39566	0.013714
0.0330768	-1.09799	-0.79666	-0.102651	-2.18554	-0.03335	1.39567	0.01391
0.0340768	-1.08353	-0.797512	-0.106111	-2.18564	-0.033551	1.39569	0.014095
0.0350768	-1.06892	-0.798392	-0.109497	-2.18574	-0.033707	1.3957	0.014267
0.0360768	-1.05418	-0.799298	-0.112805	-2.18583	-0.033819	1.39573	0.014428
0.0370768	-1.03931	-0.800229	-0.116032	-2.18592	-0.033891	1.39576	0.014577
0.0380768	-1.02433	-0.801185	-0.119176	-2.18601	-0.033926	1.3958	0.014715
0.0390768	-1.00924	-0.802163	-0.122236	-2.18609	-0.033924	1.39584	0.014843
0.0400768	-0.994052	-0.803162	-0.125209	-2.18617	-0.03389	1.39589	0.01496
0.0410768	-0.978767	-0.804181	-0.128094	-2.18624	-0.033825	1.39595	0.015067
0.0420768	-0.963396	-0.805219	-0.130889	-2.18631	-0.033731	1.39601	0.015164
0.0430768	-0.947944	-0.806273	-0.133595	-2.18637	-0.033611	1.39607	0.015252
0.0440768	-0.932418	-0.807344	-0.136209	-2.18643	-0.033465	1.39614	0.01533
0.0450768	-0.916824	-0.808428	-0.138732	-2.18649	-0.033297	1.39622	0.0154
0.0460768	-0.901168	-0.809525	-0.141162	-2.18654	-0.033108	1.3963	0.015461
0.0470768	-0.885455	-0.810633	-0.143501	-2.18659	-0.032899	1.39638	0.015513
0.0480768	-0.869691	-0.811751	-0.145747	-2.18664	-0.032672	1.39647	0.015557
0.0490768	-0.85388	-0.812876	-0.147902	-2.18668	-0.032428	1.39657	0.015593
0.0500768	-0.838029	-0.814009	-0.149964	-2.18672	-0.03217	1.39667	0.015621
0.0510768	-0.82214	-0.815147	-0.151935	-2.18676	-0.031898	1.39677	0.015642
0.0520768	-0.806219	-0.816289	-0.153815	-2.1868	-0.031613	1.39688	0.015656
0.0530768	-0.79027	-0.817433	-0.155605	-2.18683	-0.031316	1.39699	0.015662
0.0540768	-0.774297	-0.818578	-0.157306	-2.18686	-0.03101	1.3971	0.015662
0.0550768	-0.758304	-0.819722	-0.158918	-2.18689	-0.030694	1.39722	0.015655
0.0560768	-0.742294	-0.820865	-0.160442	-2.18692	-0.030369	1.39734	0.015642
0.0570768	-0.726272	-0.822005	-0.16188	-2.18695	-0.030037	1.39746	0.015622
0.0580768	-0.710241	-0.823141	-0.163232	-2.18698	-0.029698	1.39759	0.015596
0.0590768	-0.694204	-0.82427	-0.1645	-2.18701	-0.029353	1.39772	0.015564
0.0600768	-0.678164	-0.825394	-0.165684	-2.18703	-0.029003	1.39785	0.015527
0.0610768	-0.662125	-0.826509	-0.166788	-2.18706	-0.028649	1.39798	0.015484
0.0620768	-0.646089	-0.827614	-0.16781	-2.18708	-0.02829	1.39812	0.015435
0.0630768	-0.63006	-0.82871	-0.168754	-2.18711	-0.027927	1.39826	0.015382
0.0640768	-0.61404	-0.829794	-0.16962	-2.18714	-0.027562	1.3984	0.015323
0.0650768	-0.598031	-0.830866	-0.170411	-2.18717	-0.027194	1.39854	0.01526
0.0660768	-0.582037	-0.831924	-0.171126	-2.1872	-0.026824	1.39868	0.015192
0.0670768	-0.56606	-0.832968	-0.171769	-2.18723	-0.026453	1.39882	0.015119
0.0680768	-0.550102	-0.833996	-0.17234	-2.18726	-0.02608	1.39896	0.015042
0.0690768	-0.534166	-0.835009	-0.172841	-2.18729	-0.025706	1.39911	0.01496
0.0700768	-0.518253	-0.836004	-0.173274	-2.18733	-0.025331	1.39925	0.014875
0.0710768	-0.502367	-0.836981	-0.173641	-2.18737	-0.024956	1.3994	0.014785
0.0720768	-0.486508	-0.83794	-0.173942	-2.18741	-0.024581	1.39954	0.014692
0.0730768	-0.47068	-0.838879	-0.174179	-2.18745	-0.024205	1.39969	0.014595
0.0740768	-0.454884	-0.839798	-0.174355	-2.1875	-0.02383	1.39984	0.014494
0.0750768	-0.439121	-0.840697	-0.174471	-2.18755	-0.023456	1.39998	0.01439
0.0760768	-0.423395	-0.841574	-0.174528	-2.18761	-0.023082	1.40013	0.014282
0.0770768	-0.407706	-0.84243	-0.174528	-2.18766	-0.022708	1.40027	0.014172
0.0780768	-0.392056	-0.843262	-0.174472	-2.18773	-0.022336	1.40041	0.014058
0.0790768	-0.376447	-0.844072	-0.174362	-2.18779	-0.021964	1.40056	0.013942
0.0800768	-0.360881	-0.844859	-0.1742	-2.18786	-0.021594	1.4007	0.013822
0.0810768	-0.345359	-0.845622	-0.173988	-2.18794	-0.021225	1.40084	0.0137
0.0820768	-0.329883	-0.84636	-0.173725	-2.18802	-0.020857	1.40098	0.013575
0.0830768	-0.314453	-0.847074	-0.173416	-2.1881	-0.02049	1.40112	0.013448
0.0840768	-0.299073	-0.847763	-0.17306	-2.18819	-0.020124	1.40126	0.013318
0.0850768	-0.283742	-0.848427	-0.172659	-2.18828	-0.01976	1.40139	0.013186
0.0860768	-0.268463	-0.849065	-0.172214	-2.18838	-0.019398	1.40153	0.013052
0.0870768	-0.253237	-0.849677	-0.171728	-2.18848	-0.019037	1.40166	0.012916
0.0880768	-0.238064	-0.850264	-0.171201	-2.18859	-0.018677	1.40179	0.012778
0.0890768	-0.222947	-0.850824	-0.170635	-2.18871	-0.018319	1.40192	0.012638
0.0900768	-0.207886	-0.851359	-0.170032	-2.18883	-0.017962	1.40205	0.012496
0.0910768	-0.192882	-0.851867	-0.169391	-2.18895	-0.017607	1.40217	0.012352
0.0920768	-0.177937	-0.852348	-0.168716	-2.18908	-0.017254	1.4023	0.012207
0.0930768	-0.163052	-0.852803	-0.168007	-2.18922	-0.016902	1.40242	0.01206
0.0940768	-0.148228	-0.853231	-0.167265	-2.18936	-0.016552	1.40254	0.011912
0.0950768	-0.133466	-0.853633	-0.166492	-2.18951	-0.016203	1.40266	0.011763
0.0960768	-0.118766	-0.854008	-0.165688	-2.18967	-0.015856	1.40277	0.011612
0.0970768	-0.104131	-0.854357	-0.164855	-2.18983	-0.01551	1.40288	0.01146
0.0980768	-0.08956	-0.854679	-0.163995	-2.18999	-0.015166	1.40299	0.011307
0.0990768	-0.075055	-0.854974	-0.163107	-2.19017	-0.014824	1.4031	0.011153
0.100077	-0.060617	-0.855243	-0.162194	-2.19035	-0.014483	1.4032	0.010998
0.101077	-0.046246	-0.855486	-0.161256	-2.19053	-0.014144	1.40331	0.010842
0.102077	-0.031943	-0.855703	-0.160295	-2.19072	-0.013806	1.4034	0.010686
0.103077	-0.017709	-0.855894	-0.159311	-2.19092	-0.01347	1.4035	0.010528
0.104077	-0.003545	-0.856059	-0.158305	-2.19112	-0.013135	1.40359	0.01037
0.105077	0.010548	-0.856198	-0.157279	-2.19133	-0.012802	1.40369	0.010212
0.106077	0.02457	-0.856312	-0.156232	-2.19155	-0.012471	1.40377	0.010053
0.107077	0.03852	-0.856401	-0.155167	-2.19177	-0.012141	1.40386	0.009893
0.108077	0.052397	-0.856464	-0.154084	-2.19199	-0.011813	1.40394	0.009733
0.109077	0.066201	-0.856503	-0.152983	-2.19223	-0.011486	1.40402	0.009573
0.110077	0.07993	-0.856517	-0.151866	-2.19246	-0.011161	1.4041	0.009412
0.111077	0.093586	-0.856507	-0.150734	-2.19271	-0.010838	1.40417	0.009251
0.112077	0.107166	-0.856473	-0.149586	-2.19296	-0.010516	1.40424	0.00909
0.113077	0.12067	-0.856415	-0.148425	-2.19321	-0.010195	1.40431	0.008929
0.114077	0.134098	-0.856334	-0.14725	-2.19348	-0.009877	1.40438	0.008768
0.115077	0.14745	-0.856229	-0.146062	-2.19374	-0.00956	1.40444	0.008607
0.116077	0.14745	-0.856229	-0.146062	-2.19374	-0.00956	1.40444	0.008607
0.117077	0.17392	-0.855951	-0.143651	-2.19429	-0.008931	1.40456	0.008284
0.118077	0.187039	-0.855778	-0.142429	-2.19457	-0.008619	1.40461	0.008123
0.119077	0.200079	-0.855583	-0.141197	-2.19486	-0.008309	1.40466	0.007963
0.120077	0.213041	-0.855367	-0.139955	-2.19516	-0.008	1.40471	0.007802
0.121077	0.225923	-0.85513	-0.138704	-2.19545	-0.007693	1.40476	0.007642
0.122077	0.238725	-0.854871	-0.137444	-2.19576	-0.007388	1.4048	0.007482
0.123077	0.251447	-0.854592	-0.136177	-2.19606	-0.007085	1.40484	0.007322
0.124077	0.264088	-0.854293	-0.134902	-2.19638	-0.006784	1.40488	0.007163
0.125077	0.276649	-0.853974	-0.133621	-2.19669	-0.006485	1.40491	0.007004
0.126077	0.289129	-0.853635	-0.132333	-2.19701	-0.006187	1.40494	0.006846
0.127077	0.301528	-0.853278	-0.131038	-2.19734	-0.005891	1.40497	0.006688
0.128077	0.313845	-0.852901	-0.129739	-2.19767	-0.005598	1.405	0.006531
0.129077	0.326081	-0.852507	-0.128434	-2.198	-0.005306	1.40502	0.006375
0.130077	0.338234	-0.852094	-0.127124	-2.19834	-0.005017	1.40504	0.006219
0.131077	0.350306	-0.851664	-0.12581	-2.19868	-0.004729	1.40506	0.006063
0.132077	0.362295	-0.851216	-0.124492	-2.19903	-0.004444	1.40507	0.005908
0.133077	0.374202	-0.850752	-0.12317	-2.19938	-0.004161	1.40509	0.005755
0.134077	0.386026	-0.850271	-0.121845	-2.19973	-0.003879	1.4051	0.005601
0.135077	0.397767	-0.849775	-0.120516	-2.20009	-0.0036	1.40511	0.005449
0.136077	0.409426	-0.849262	-0.119186	-2.20045	-0.003324	1.40511	0.005297
0.137077	0.421002	-0.848734	-0.117852	-2.20081	-0.003049	1.40511	0.005146
0.138077	0.432495	-0.848192	-0.116517	-2.20118	-0.002777	1.40511	0.004996
0.139077	0.443904	-0.847634	-0.11518	-2.20155	-0.002507	1.40511	0.004847
0.140077	0.455231	-0.847063	-0.113841	-2.20192	-0.00224	1.40511	0.004699
0.141077	0.466475	-0.846478	-0.112501	-2.20229	-0.001975	1.4051	0.004552
0.142077	0.477635	-0.84588	-0.11116	-2.20267	-0.001713	1.40509	0.004405
0.143077	0.488713	-0.845268	-0.109819	-2.20305	-0.001453	1.40508	0.00426
0.144077	0.499708	-0.844644	-0.108477	-2.20343	-0.001195	1.40506	0.004115
0.145077	0.510619	-0.844008	-0.107134	-2.20381	-0.00094	1.40505	0.003972
0.146077	0.521447	-0.84336	-0.105791	-2.2042	-0.000688	1.40503	0.00383
0.147077	0.532193	-0.842701	-0.104449	-2.20459	-0.000438	1.40501	0.003688
0.148077	0.542856	-0.84203	-0.103106	-2.20498	-0.000191	1.40499	0.003548
0.149077	0.553436	-0.841349	-0.101764	-2.20537	5.3e-05	1.40496	0.003408
0.150077	0.563933	-0.840657	-0.100423	-2.20576	0.000295	1.40493	0.00327
0.151077	0.574348	-0.839956	-0.099083	-2.20616	0.000534	1.40491	0.003133
0.152077	0.584681	-0.839244	-0.097743	-2.20655	0.00077	1.40488	0.002997
0.153077	0.594931	-0.838524	-0.096405	-2.20695	0.001003	1.40484	0.002862
0.154077	0.6051	-0.837795	-0.095068	-2.20735	0.001234	1.40481	0.002728
0.155077	0.615186	-0.837057	-0.093733	-2.20775	0.001461	1.40477	0.002596
0.156077	0.625191	-0.836311	-0.092399	-2.20815	0.001686	1.40473	0.002464
0.157077	0.635114	-0.835557	-0.091067	-2.20856	0.001907	1.40469	0.002334
0.158077	0.644956	-0.834796	-0.089737	-2.20896	0.002126	1.40465	0.002205
0.159077	0.654717	-0.834028	-0.088409	-2.20936	0.002342	1.40461	0.002077
0.160077	0.664397	-0.833252	-0.087084	-2.20977	0.002554	1.40456	0.00195
0.161077	0.673996	-0.832471	-0.08576	-2.21017	0.002764	1.40451	0.001824
0.162077	0.683515	-0.831683	-0.084439	-2.21058	0.00297	1.40447	0.0017
0.163077	0.692953	-0.83089	-0.083121	-2.21098	0.003174	1.40442	0.001577
0.164077	0.702312	-0.830091	-0.081805	-2.21139	0.003374	1.40437	0.001455
0.165077	0.711592	-0.829287	-0.080492	-2.21179	0.003571	1.40431	0.001334
0.166077	0.720791	-0.828479	-0.079182	-2.2122	0.003765	1.40426	0.001214
0.167077	0.729912	-0.827665	-0.077875	-2.2126	0.003956	1.4042	0.001096
0.168077	0.738955	-0.826848	-0.076571	-2.21301	0.004144	1.40414	0.000979
0.169077	0.747918	-0.826027	-0.07527	-2.21341	0.004329	1.40409	0.000863
0.170077	0.756804	-0.825202	-0.073972	-2.21382	0.00451	1.40403	0.000748
0.171077	0.765612	-0.824375	-0.072678	-2.21422	0.004688	1.40396	0.000635
0.172077	0.774343	-0.823544	-0.071388	-2.21463	0.004863	1.4039	0.000523
0.173077	0.782996	-0.82271	-0.070101	-2.21503	0.005035	1.40384	0.000412
0.174077	0.791573	-0.821875	-0.068818	-2.21543	0.005203	1.40377	0.000302
0.175077	0.800073	-0.821037	-0.067538	-2.21584	0.005368	1.40371	0.000194
0.176077	0.808497	-0.820197	-0.066263	-2.21624	0.00553	1.40364	8.6e-05
0.177077	0.816846	-0.819356	-0.064991	-2.21664	0.005689	1.40357	-1.9e-05
0.178077	0.825119	-0.818514	-0.063724	-2.21704	0.005844	1.40351	-0.000124
0.179077	0.833318	-0.817671	-0.06246	-2.21744	0.005997	1.40344	-0.000228
0.180077	0.841442	-0.816827	-0.061201	-2.21783	0.006146	1.40336	-0.00033
0.181077	0.849491	-0.815982	-0.059947	-2.21823	0.006291	1.40329	-0.000431
0.182077	0.857468	-0.815138	-0.058696	-2.21862	0.006434	1.40322	-0.00053
0.183077	0.86537	-0.814293	-0.057451	-2.21902	0.006573	1.40315	-0.000629
0.184077	0.8732	-0.813449	-0.056209	-2.21941	0.006709	1.40307	-0.000726
0.185077	0.880958	-0.812605	-0.054973	-2.2198	0.006842	1.403	-0.000822
0.186077	0.888643	-0.811762	-0.053741	-2.22019	0.006971	1.40292	-0.000917
0.187077	0.896257	-0.810921	-0.052514	-2.22058	0.007098	1.40284	-0.001011
0.188077	0.903799	-0.81008	-0.051292	-2.22096	0.007221	1.40277	-0.001103
0.189077	0.911271	-0.809241	-0.050075	-2.22135	0.007341	1.40269	-0.001194
0.190077	0.918672	-0.808404	-0.048863	-2.22173	0.007457	1.40261	-0.001284
0.191077	0.926003	-0.807568	-0.047657	-2.22211	0.007571	1.40253	-0.001373
0.192077	0.933265	-0.806735	-0.046455	-2.22249	0.007682	1.40245	-0.00146
0.193077	0.940458	-0.805904	-0.045259	-2.22287	0.007789	1.40237	-0.001547
0.194077	0.947582	-0.805076	-0.044068	-2.22324	0.007893	1.40229	-0.001632
0.195077	0.954638	-0.80425	-0.042882	-2.22362	0.007994	1.40221	-0.001716
0.196077	0.961627	-0.803427	-0.041702	-2.22399	0.008092	1.40213	-0.001798
0.197077	0.968548	-0.802608	-0.040528	-2.22436	0.008187	1.40205	-0.00188
0.198077	0.975402	-0.801792	-0.03936	-2.22472	0.008279	1.40196	-0.00196
0.199077	0.98219	-0.800979	-0.038197	-2.22509	0.008368	1.40188	-0.00204
0.200077	0.988912	-0.80017	-0.03704	-2.22545	0.008454	1.4018	-0.002118
0.201077	0.995568	-0.799365	-0.035889	-2.22581	0.008537	1.40171	-0.002195
0.202077	1.00216	-0.798563	-0.034744	-2.22617	0.008617	1.40163	-0.00227
0.203077	1.00869	-0.797766	-0.033604	-2.22653	0.008694	1.40155	-0.002345
0.204077	1.01515	-0.796974	-0.032471	-2.22688	0.008769	1.40146	-0.002419
0.205077	1.02155	-0.796186	-0.031345	-2.22723	0.00884	1.40138	-0.002491
0.206077	1.02789	-0.795402	-0.030224	-2.22758	0.008909	1.40129	-0.002562
0.207077	1.03416	-0.794623	-0.02911	-2.22792	0.008975	1.40121	-0.002632
0.208077	1.04037	-0.79385	-0.028002	-2.22827	0.009038	1.40112	-0.002702
0.209077	1.04652	-0.793081	-0.026901	-2.22861	0.009098	1.40104	-0.002769
0.210077	1.05261	-0.792317	-0.025806	-2.22894	0.009155	1.40095	-0.002836
0.211077	1.05864	-0.791559	-0.024718	-2.22928	0.00921	1.40086	-0.002902
0.212077	1.06461	-0.790807	-0.023636	-2.22961	0.009263	1.40078	-0.002967
0.213077	1.07051	-0.79006	-0.022561	-2.22994	0.009312	1.40069	-0.003031
0.214077	1.07636	-0.789318	-0.021493	-2.23027	0.009359	1.40061	-0.003093
0.215077	1.08215	-0.788583	-0.020432	-2.2306	0.009404	1.40052	-0.003155
0.216077	1.08788	-0.787853	-0.019378	-2.23092	0.009446	1.40044	-0.003215
0.217077	1.09356	-0.78713	-0.01833	-2.23124	0.009485	1.40035	-0.003275
0.218077	1.09917	-0.786412	-0.01729	-2.23155	0.009522	1.40026	-0.003333
0.219077	1.10473	-0.785701	-0.016257	-2.23187	0.009557	1.40018	-0.003391
0.220077	1.11023	-0.784997	-0.015231	-2.23218	0.009589	1.40009	-0.003447
0.221077	1.11568	-0.784298	-0.014212	-2.23248	0.009619	1.40001	-0.003502
0.222077	1.12107	-0.783607	-0.0132	-2.23279	0.009646	1.39992	-0.003557
0.223077	1.1264	-0.782921	-0.012196	-2.23309	0.009672	1.39984	-0.00361
0.224077	1.13168	-0.782243	-0.011199	-2.23339	0.009695	1.39975	-0.003663
0.225077	1.13691	-0.781571	-0.010209	-2.23368	0.009716	1.39967	-0.003714
0.226077	1.14208	-0.780907	-0.009227	-2.23398	0.009734	1.39958	-0.003765
0.227077	1.1472	-0.780249	-0.008252	-2.23427	0.009751	1.3995	-0.003814
0.228077	1.15227	-0.779598	-0.007285	-2.23455	0.009765	1.39942	-0.003863
0.229077	1.15728	-0.778954	-0.006326	-2.23484	0.009778	1.39933	-0.003911
0.230077	1.16224	-0.778318	-0.005374	-2.23512	0.009788	1.39925	-0.003958
0.231077	1.16715	-0.777688	-0.00443	-2.23539	0.009797	1.39916	-0.004004
0.232077	1.17201	-0.777066	-0.003493	-2.23567	0.009803	1.39908	-0.004048
0.233077	1.17682	-0.776451	-0.002565	-2.23594	0.009808	1.399	-0.004093
0.234077	1.18157	-0.775843	-0.001644	-2.23621	0.00981	1.39891	-0.004136
0.235077	1.18628	-0.775243	-0.000731	-2.23647	0.009811	1.39883	-0.004178
0.236077	1.19094	-0.774651	0.000174	-2.23673	0.00981	1.39875	-0.004219
0.237077	1.19555	-0.774065	0.001071	-2.23699	0.009807	1.39867	-0.00426
0.238077	1.20011	-0.773488	0.00196	-2.23725	0.009803	1.39859	-0.0043
0.239077	1.20462	-0.772917	0.002841	-2.2375	0.009797	1.39851	-0.004339
0.240077	1.20909	-0.772355	0.003714	-2.23775	0.009789	1.39843	-0.004377
0.241077	1.21351	-0.7718	0.004579	-2.23799	0.00978	1.39835	-0.004414
0.242077	1.21788	-0.771252	0.005436	-2.23823	0.009769	1.39827	-0.00445
0.243077	1.2222	-0.770713	0.006285	-2.23847	0.009756	1.39819	-0.004486
0.244077	1.22648	-0.77018	0.007125	-2.23871	0.009742	1.39811	-0.00452
0.245077	1.23071	-0.769656	0.007958	-2.23894	0.009727	1.39803	-0.004554
0.246077	1.2349	-0.769139	0.008782	-2.23917	0.00971	1.39795	-0.004588
0.247077	1.23904	-0.768631	0.009598	-2.2394	0.009691	1.39788	-0.00462
0.248077	1.24314	-0.768129	0.010406	-2.23962	0.009672	1.3978	-0.004652
0.249077	1.2472	-0.767636	0.011205	-2.23984	0.009651	1.39772	-0.004682
0.250077	1.25121	-0.76715	0.011996	-2.24006	0.009628	1.39765	-0.004712
0.251077	1.25518	-0.766672	0.012779	-2.24027	0.009605	1.39757	-0.004742
0.252077	1.2591	-0.766202	0.013554	-2.24048	0.00958	1.3975	-0.00477
0.253077	1.26299	-0.76574	0.01432	-2.24069	0.009554	1.39742	-0.004798
0.254077	1.26683	-0.765285	0.015078	-2.24089	0.009527	1.39735	-0.004825
0.255077	1.27063	-0.764838	0.015827	-2.24109	0.009498	1.39728	-0.004852
0.256077	1.27439	-0.764399	0.016569	-2.24128	0.009469	1.3972	-0.004877
0.257077	1.2781	-0.763967	0.017301	-2.24148	0.009438	1.39713	-0.004902
0.258077	1.28178	-0.763543	0.018026	-2.24167	0.009407	1.39706	-0.004927
0.259077	1.28542	-0.763127	0.018742	-2.24186	0.009374	1.39699	-0.00495
0.260077	1.28901	-0.762719	0.019449	-2.24204	0.00934	1.39691	-0.004973
0.261077	1.29257	-0.762318	0.020148	-2.24222	0.009306	1.39684	-0.004995
0.262077	1.29609	-0.761925	0.020839	-2.2424	0.009271	1.39678	-0.005017
0.263077	1.29957	-0.76154	0.021521	-2.24257	0.009234	1.39671	-0.005038
0.264077	1.30301	-0.761162	0.022195	-2.24274	0.009197	1.39664	-0.005058
0.265077	1.30642	-0.760792	0.022861	-2.24291	0.009159	1.39657	-0.005078
0.266077	1.30979	-0.760429	0.023518	-2.24307	0.00912	1.3965	-0.005097
0.267077	1.31312	-0.760074	0.024167	-2.24323	0.009081	1.39644	-0.005115
0.268077	1.31641	-0.759727	0.024807	-2.24339	0.00904	1.39637	-0.005133
0.269077	1.31967	-0.759387	0.025439	-2.24354	0.008999	1.3963	-0.00515
0.270077	1.32289	-0.759054	0.026063	-2.2437	0.008958	1.39624	-0.005167
0.271077	1.32607	-0.758729	0.026678	-2.24384	0.008915	1.39617	-0.005183
0.272077	1.32922	-0.758411	0.027285	-2.24399	0.008872	1.39611	-0.005198
0.273077	1.33233	-0.7581	0.027883	-2.24413	0.008829	1.39605	-0.005213
0.274077	1.33541	-0.757797	0.028473	-2.24427	0.008785	1.39599	-0.005227
0.275077	1.33846	-0.757501	0.029055	-2.2444	0.00874	1.39592	-0.005241
0.276077	1.34147	-0.757212	0.029629	-2.24453	0.008694	1.39586	-0.005254
0.277077	1.34445	-0.756931	0.030194	-2.24466	0.008649	1.3958	-0.005266
0.278077	1.34739	-0.756657	0.030751	-2.24479	0.008602	1.39574	-0.005278
0.279077	1.3503	-0.756389	0.0313	-2.24491	0.008556	1.39568	-0.00529
0.280077	1.35318	-0.756129	0.03184	-2.24503	0.008508	1.39562	-0.005301
0.281077	1.35603	-0.755876	0.032373	-2.24515	0.008461	1.39556	-0.005311
0.282077	1.35884	-0.75563	0.032897	-2.24526	0.008413	1.39551	-0.005321
0.283077	1.36162	-0.75539	0.033413	-2.24537	0.008364	1.39545	-0.00533
0.284077	1.36437	-0.755158	0.03392	-2.24548	0.008316	1.39539	-0.005339
0.285077	1.36709	-0.754932	0.03442	-2.24559	0.008267	1.39534	-0.005347
0.286077	1.36978	-0.754714	0.034912	-2.24569	0.008217	1.39528	-0.005355
0.287077	1.37243	-0.754502	0.035395	-2.24579	0.008168	1.39523	-0.005363
0.288077	1.37506	-0.754296	0.035871	-2.24588	0.008118	1.39517	-0.005369
0.289077	1.37766	-0.754097	0.036339	-2.24597	0.008068	1.39512	-0.005376
0.290077	1.38022	-0.753905	0.036798	-2.24606	0.008017	1.39507	-0.005382
0.291077	1.38276	-0.75372	0.03725	-2.24615	0.007966	1.39502	-0.005387
0.292077	1.38527	-0.75354	0.037694	-2.24623	0.007916	1.39497	-0.005392
0.293077	1.38775	-0.753368	0.038129	-2.24631	0.007865	1.39491	-0.005397
0.294077	1.3902	-0.753201	0.038558	-2.24639	0.007813	1.39486	-0.005401
0.295077	1.39262	-0.753041	0.038978	-2.24647	0.007762	1.39481	-0.005404
0.296077	1.39502	-0.752887	0.03939	-2.24654	0.007711	1.39477	-0.005407
0.297077	1.39739	-0.752739	0.039795	-2.24661	0.007659	1.39472	-0.00541
0.298077	1.39973	-0.752598	0.040192	-2.24668	0.007607	1.39467	-0.005413
0.299077	1.40204	-0.752462	0.040581	-2.24674	0.007556	1.39462	-0.005414
0.300077	1.40432	-0.752333	0.040963	-2.2468	0.007504	1.39458	-0.005416
0.301077	1.40658	-0.752209	0.041337	-2.24686	0.007452	1.39453	-0.005417
0.302077	1.40881	-0.752092	0.041704	-2.24691	0.0074	1.39448	-0.005418
0.303077	1.41102	-0.75198	0.042063	-2.24697	0.007348	1.39444	-0.005418
0.304077	1.4132	-0.751874	0.042415	-2.24702	0.007296	1.3944	-0.005418
0.305077	1.41535	-0.751774	0.042759	-2.24707	0.007244	1.39435	-0.005417
0.306077	1.41748	-0.751679	0.043096	-2.24711	0.007193	1.39431	-0.005417
0.307077	1.41959	-0.75159	0.043426	-2.24715	0.007141	1.39427	-0.005415
0.308077	1.42167	-0.751506	0.043748	-2.24719	0.007089	1.39423	-0.005414
0.309077	1.42372	-0.751428	0.044063	-2.24723	0.007037	1.39419	-0.005412
0.310077	1.42575	-0.751356	0.044371	-2.24726	0.006985	1.39415	-0.005409
0.311077	1.42776	-0.751289	0.044672	-2.2473	0.006934	1.39411	-0.005407
0.312077	1.42974	-0.751227	0.044966	-2.24733	0.006882	1.39407	-0.005404
0.313077	1.4317	-0.75117	0.045252	-2.24735	0.006831	1.39403	-0.0054
0.314077	1.43363	-0.751118	0.045532	-2.24738	0.006779	1.39399	-0.005397
0.315077	1.43554	-0.751072	0.045804	-2.2474	0.006728	1.39395	-0.005392
0.316077	1.43743	-0.75103	0.04607	-2.24742	0.006677	1.39392	-0.005388
