0.00215987	-1.39626	-0.785398	0	-2.18166	0	1.39626
0.00315987	-1.39567	-0.785393	-8.1e-05	-2.18165	-0.000161	1.39626
0.00415988	-1.39392	-0.785383	-0.000318	-2.18163	-0.000633	1.39624
0.00515988	-1.39105	-0.785375	-0.000701	-2.18162	-0.001397	1.39622
0.00615988	-1.38711	-0.785368	-0.00122	-2.18162	-0.002433	1.39621
0.00715987	-1.38214	-0.785364	-0.001866	-2.18162	-0.003721	1.3962
0.00815988	-1.37619	-0.785361	-0.00263	-2.18164	-0.005244	1.3962
0.00915987	-1.36929	-0.785359	-0.003503	-2.18166	-0.006985	1.3962
0.0101599	-1.36148	-0.785358	-0.004477	-2.18169	-0.008927	1.39621
0.0111599	-1.35281	-0.785357	-0.005544	-2.18173	-0.011055	1.39623
0.0121599	-1.3433	-0.785357	-0.006697	-2.18177	-0.013352	1.39627
0.0131599	-1.333	-0.785357	-0.007927	-2.18182	-0.015806	1.39632
0.0141599	-1.32194	-0.785357	-0.009229	-2.18188	-0.018401	1.39639
0.0151599	-1.31015	-0.785355	-0.010596	-2.18194	-0.021125	1.39648
0.0161599	-1.29767	-0.785353	-0.012022	-2.18201	-0.023965	1.39659
0.0171599	-1.28453	-0.785348	-0.013499	-2.18209	-0.026909	1.39674
0.0181599	-1.27076	-0.785341	-0.015024	-2.18218	-0.029945	1.39691
0.0191599	-1.25639	-0.785331	-0.016591	-2.18227	-0.033064	1.39713
0.0201599	-1.24145	-0.785317	-0.018193	-2.18237	-0.036255	1.39738
0.0211599	-1.22596	-0.7853	-0.019828	-2.18248	-0.039508	1.39767
0.0221599	-1.20995	-0.785278	-0.021489	-2.18259	-0.042813	1.39801
0.0231599	-1.19346	-0.785251	-0.023174	-2.18271	-0.046163	1.3984
0.0241599	-1.1765	-0.785218	-0.024877	-2.18284	-0.049549	1.39885
0.0251599	-1.1591	-0.78518	-0.026596	-2.18297	-0.052963	1.39935
0.0261599	-1.14129	-0.785134	-0.028326	-2.18311	-0.056398	1.39992
0.0271599	-1.12308	-0.785081	-0.030065	-2.18326	-0.059848	1.40055
0.0281599	-1.1045	-0.785021	-0.031808	-2.18342	-0.063305	1.40125
0.0291599	-1.08558	-0.784953	-0.033554	-2.18358	-0.066764	1.40202
0.0301599	-1.06632	-0.784875	-0.035299	-2.18375	-0.07022	1.40287
0.0311599	-1.04676	-0.784789	-0.037042	-2.18393	-0.073666	1.4038
0.0321599	-1.02691	-0.784693	-0.038779	-2.18411	-0.077099	1.40481
0.0331599	-1.0068	-0.784587	-0.040509	-2.18431	-0.080514	1.4059
0.0341599	-0.986432	-0.78447	-0.042229	-2.18451	-0.083905	1.40708
0.0351599	-0.965834	-0.784343	-0.043938	-2.18471	-0.087271	1.40836
0.0361599	-0.94502	-0.784205	-0.045634	-2.18492	-0.090606	1.40973
0.0371599	-0.924009	-0.784055	-0.047315	-2.18515	-0.093908	1.41119
0.0381599	-0.902815	-0.783893	-0.04898	-2.18538	-0.097173	1.41275
0.0391599	-0.881454	-0.783718	-0.050628	-2.18561	-0.100398	1.41441
0.0401599	-0.859941	-0.783532	-0.052258	-2.18585	-0.103582	1.41617
0.0411599	-0.83829	-0.783332	-0.053868	-2.1861	-0.106721	1.41804
0.0421599	-0.816516	-0.78312	-0.055457	-2.18636	-0.109814	1.42001
0.0431599	-0.794632	-0.782894	-0.057025	-2.18662	-0.112858	1.42209
0.0441599	-0.772651	-0.782655	-0.058571	-2.1869	-0.115852	1.42427
0.0451599	-0.750585	-0.782403	-0.060093	-2.18717	-0.118794	1.42656
0.0461599	-0.728447	-0.782137	-0.061592	-2.18746	-0.121682	1.42896
0.0471599	-0.706247	-0.781856	-0.063067	-2.18775	-0.124515	1.43147
0.0481599	-0.683998	-0.781562	-0.064517	-2.18805	-0.127292	1.43409
0.0491599	-0.66171	-0.781254	-0.065941	-2.18836	-0.130012	1.43681
0.0501599	-0.639393	-0.780932	-0.06734	-2.18867	-0.132674	1.43965
0.0511599	-0.617058	-0.780596	-0.068713	-2.18899	-0.135277	1.4426
0.0521599	-0.594713	-0.780245	-0.07006	-2.18931	-0.13782	1.44565
0.0531599	-0.572369	-0.779881	-0.071381	-2.18964	-0.140303	1.44881
0.0541599	-0.550033	-0.779502	-0.072674	-2.18998	-0.142725	1.45208
0.0551599	-0.527716	-0.779109	-0.073941	-2.19032	-0.145086	1.45546
0.0561599	-0.505424	-0.778703	-0.07518	-2.19067	-0.147384	1.45894
0.0571599	-0.483166	-0.778282	-0.076392	-2.19102	-0.149621	1.46252
0.0581599	-0.460948	-0.777848	-0.077577	-2.19138	-0.151794	1.4662
0.0591599	-0.43878	-0.7774	-0.078734	-2.19175	-0.153906	1.46999
0.0601599	-0.416667	-0.776938	-0.079864	-2.19212	-0.155954	1.47387
0.0611599	-0.394615	-0.776463	-0.080966	-2.19249	-0.157939	1.47785
0.0621599	-0.372633	-0.775975	-0.08204	-2.19287	-0.159861	1.48193
0.0631599	-0.350724	-0.775473	-0.083086	-2.19325	-0.161719	1.4861
0.0641599	-0.328896	-0.774959	-0.084105	-2.19364	-0.163514	1.49035
0.0651599	-0.307154	-0.774432	-0.085096	-2.19403	-0.165246	1.4947
0.0661599	-0.285503	-0.773893	-0.086059	-2.19442	-0.166915	1.49913
0.0671599	-0.263948	-0.773341	-0.086995	-2.19482	-0.16852	1.50364
0.0681599	-0.242495	-0.772778	-0.087902	-2.19522	-0.170062	1.50823
0.0691599	-0.221147	-0.772203	-0.088782	-2.19562	-0.171541	1.5129
0.0701599	-0.199909	-0.771617	-0.089633	-2.19603	-0.172957	1.51765
0.0711599	-0.178786	-0.771019	-0.090457	-2.19644	-0.17431	1.52246
0.0721599	-0.157781	-0.770411	-0.091253	-2.19684	-0.175601	1.52734
0.0731599	-0.136897	-0.769792	-0.092021	-2.19726	-0.176829	1.53229
0.0741599	-0.11614	-0.769163	-0.092762	-2.19767	-0.177994	1.5373
0.0751599	-0.095511	-0.768524	-0.093474	-2.19808	-0.179097	1.54236
0.0761599	-0.075015	-0.767875	-0.094158	-2.1985	-0.180138	1.54749
0.0771599	-0.054653	-0.767218	-0.094815	-2.19891	-0.181118	1.55266
0.0781599	-0.03443	-0.766551	-0.095444	-2.19933	-0.182036	1.55788
0.0791599	-0.014347	-0.765876	-0.096044	-2.19974	-0.182892	1.56315
0.0801599	0.005592	-0.765193	-0.096617	-2.20016	-0.183687	1.56845
0.0811599	0.025385	-0.764502	-0.097162	-2.20058	-0.184422	1.5738
0.0821599	0.045031	-0.763804	-0.097679	-2.20099	-0.185096	1.57918
0.0831599	0.064527	-0.763099	-0.098168	-2.2014	-0.185709	1.58458
0.0841599	0.083871	-0.762387	-0.098629	-2.20181	-0.186263	1.59002
0.0851599	0.103062	-0.761669	-0.099062	-2.20222	-0.186756	1.59548
0.0861599	0.122097	-0.760946	-0.099467	-2.20263	-0.187191	1.60096
0.0871599	0.140975	-0.760216	-0.099844	-2.20304	-0.187566	1.60646
0.0881599	0.159695	-0.759482	-0.100193	-2.20344	-0.187882	1.61197
0.0891599	0.178256	-0.758743	-0.100513	-2.20384	-0.188141	1.61748
0.0901599	0.196656	-0.758	-0.100806	-2.20424	-0.188341	1.62301
0.0911599	0.214894	-0.757254	-0.101071	-2.20464	-0.188483	1.62853
0.0921599	0.232969	-0.756503	-0.101308	-2.20503	-0.188568	1.63406
0.0931599	0.250881	-0.75575	-0.101516	-2.20541	-0.188597	1.63958
0.0941599	0.268628	-0.754995	-0.101697	-2.2058	-0.188569	1.64509
0.0951599	0.28621	-0.754237	-0.10185	-2.20618	-0.188485	1.65059
0.0961599	0.303627	-0.753477	-0.101974	-2.20655	-0.188345	1.65607
0.0971599	0.320877	-0.752716	-0.102071	-2.20692	-0.188151	1.66154
0.0981599	0.337961	-0.751955	-0.10214	-2.20729	-0.187902	1.66699
0.0991599	0.354878	-0.751193	-0.102181	-2.20765	-0.187599	1.67241
0.10016	0.371628	-0.75043	-0.102194	-2.208	-0.187242	1.6778
0.10116	0.388211	-0.749669	-0.102179	-2.20835	-0.186832	1.68317
0.10216	0.404626	-0.748908	-0.102137	-2.2087	-0.186371	1.6885
0.10316	0.420874	-0.748148	-0.102067	-2.20903	-0.185857	1.69379
0.10416	0.436955	-0.74739	-0.101969	-2.20936	-0.185292	1.69904
0.10516	0.452868	-0.746633	-0.101844	-2.20969	-0.184676	1.70425
0.10616	0.468614	-0.74588	-0.101692	-2.21001	-0.184011	1.70942
0.10716	0.484194	-0.745129	-0.101513	-2.21032	-0.183296	1.71453
0.10816	0.499607	-0.744381	-0.101306	-2.21063	-0.182532	1.7196
0.10916	0.514854	-0.743637	-0.101073	-2.21092	-0.181721	1.72461
0.11016	0.529935	-0.742897	-0.100813	-2.21122	-0.180862	1.72957
0.11116	0.544851	-0.742161	-0.100526	-2.2115	-0.179957	1.73446
0.11216	0.559602	-0.74143	-0.100213	-2.21178	-0.179006	1.7393
0.11316	0.574188	-0.740704	-0.099873	-2.21205	-0.178009	1.74408
0.11416	0.588611	-0.739983	-0.099508	-2.21231	-0.176969	1.74879
0.11516	0.602871	-0.739269	-0.099117	-2.21257	-0.175885	1.75343
0.11616	0.616968	-0.73856	-0.0987	-2.21281	-0.174758	1.758
0.11716	0.630904	-0.737859	-0.098258	-2.21305	-0.173589	1.7625
0.11816	0.644678	-0.737164	-0.097791	-2.21328	-0.172379	1.76693
0.11916	0.658292	-0.736476	-0.097299	-2.21351	-0.171129	1.77128
0.12016	0.671747	-0.735796	-0.096783	-2.21372	-0.169839	1.77556
0.12116	0.685043	-0.735123	-0.096242	-2.21393	-0.168511	1.77976
0.12216	0.698182	-0.734459	-0.095677	-2.21413	-0.167145	1.78388
0.12316	0.711163	-0.733804	-0.095089	-2.21433	-0.165742	1.78791
0.12416	0.723989	-0.733157	-0.094478	-2.21451	-0.164303	1.79187
0.12516	0.73666	-0.732519	-0.093843	-2.21469	-0.16283	1.79574
0.12616	0.749177	-0.731891	-0.093186	-2.21486	-0.161322	1.79952
